Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A08.931378%2B00%3A00,1,0,8112.305750997621,8112.305750997621,8112.305750997621,8112.305750997621,56.0,0.01772231359519282,0.0,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A08.951966%2B00%3A00,1,0,15080.397041998367,15080.397041998367,15080.397041998367,15080.397041998367,56.0,0.01772231359519282,0.0,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A10.356865%2B00%3A00,1,0,6058.992395999667,6058.992395999667,6058.992395999667,6058.992395999667,56.0,0.01772231359519282,0.0,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A11.080179%2B00%3A00,1,0,11542.00011300054,11542.00011300054,11542.00011300054,11542.00011300054,56.0,0.01772231359519282,0.0,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A11.734265%2B00%3A00,1,0,5305.332797997835,5305.332797997835,5305.332797997835,5305.332797997835,56.0,0.01772231359519282,0.0,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A12.400833%2B00%3A00,1,0,4439.3043749987555,4439.3043749987555,4439.3043749987555,4439.3043749987555,56.0,0.01772231359519282,0.0,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A12.787070%2B00%3A00,1,0,6079.006334999576,6079.006334999576,6079.006334999576,6079.006334999576,56.0,0.01772231359519282,0.0,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A13.364271%2B00%3A00,1,0,6610.675747000641,6610.675747000641,6610.675747000641,6610.675747000641,56.0,0.01772231359519282,0.0,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A13.413147%2B00%3A00,1,0,6562.585023999418,6562.585023999418,6562.585023999418,6562.585023999418,56.0,0.01772231359519282,0.0,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600,6600
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A13.916691%2B00%3A00,1,0,5722.285390998877,5722.285390998877,5722.285390998877,5722.285390998877,56.0,0.01772231359519282,0.0,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700
