Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A14.186873%2B00%3A00,1,0,2691.680557996733,2691.680557996733,2691.680557996733,2691.680557996733,56.0,0.01772134316980526,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A14.190341%2B00%3A00,1,0,81.94972400087863,81.94972400087863,81.94972400087863,81.94972400087863,56.0,0.01772134316980526,0.0,82,82,82,82,82,82,82,82,82,82,82
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A14.315132%2B00%3A00,1,0,175.18847600149456,175.18847600149456,175.18847600149456,175.18847600149456,56.0,0.01772134316980526,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A14.546269%2B00%3A00,1,0,636.420922997786,636.420922997786,636.420922997786,636.420922997786,56.0,0.01772134316980526,0.0,640,640,640,640,640,640,640,640,640,640,640
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A14.622922%2B00%3A00,1,0,540.3536620033265,540.3536620033265,540.3536620033265,540.3536620033265,56.0,0.01772134316980526,0.0,540,540,540,540,540,540,540,540,540,540,540
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A14.686923%2B00%3A00,1,0,2233.5213540027326,2233.5213540027326,2233.5213540027326,2233.5213540027326,56.0,0.01772134316980526,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A14.703037%2B00%3A00,1,0,496.6901629995846,496.6901629995846,496.6901629995846,496.6901629995846,56.0,0.01772134316980526,0.0,500,500,500,500,500,500,500,500,500,500,500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A14.720098%2B00%3A00,1,0,868.9963790020556,868.9963790020556,868.9963790020556,868.9963790020556,56.0,0.01772134316980526,0.0,870,870,870,870,870,870,870,870,870,870,870
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A14.850297%2B00%3A00,1,0,318.61086999924737,318.61086999924737,318.61086999924737,318.61086999924737,56.0,0.01772134316980526,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A14.857159%2B00%3A00,1,0,746.5871179992973,746.5871179992973,746.5871179992973,746.5871179992973,56.0,0.01772134316980526,0.0,750,750,750,750,750,750,750,750,750,750,750
